,Papel,Cotação,Tipo,Data últ cot,Empresa,Min 52 sem,Setor,Max 52 sem,Subsetor,Vol $ méd (2m),Valor de mercado,Últ balanço processado,Valor da firma,Nro. Ações,P/L,LPA,P/VP,VPA,P/EBIT,Marg. Bruta,PSR,Marg. EBIT,P/Ativos,Marg. Líquida,P/Cap. Giro,EBIT / Ativo,P/Ativ Circ Liq,ROIC,ROE,EV / EBITDA,Liquidez Corr,EV / EBIT,Div Br/ Patrim,Cres. Rec (5a),Giro Ativos,Ativo,Dív. Bruta,Disponibilidades,Dív. Líquida,Ativo Circulante,Patrim. Líq,Receita Líquida,Receita Líquida (3 meses),EBIT,EBIT (3 meses),Lucro Líquido,Lucro Líquido (3 meses),Div. Yield,Depósitos,Cart. de Crédito,Result Int Financ,Result Int Financ (3 meses),Rec Serviços,Rec Serviços (3 meses)
374,PTNT3,8.97,ON,10/07/2025,PETTENATI ON,7.42,Tecidos. Vestuário e Calçados,11.63,Fios e Tecidos,2408.0,430977000.0,31/03/2025,572442000.0,48046500.0,11.18,0.8,0.98,9.15,12.11,14.8,0.52,4.3,0.41,7.2,1.19,3.3,7.0,4.9,8.8,7.94,2.56,16.09,0.88,5.6,0.77,1063020000.0,386760000.0,245295000.0,141465000.0,594885000.0,439823000.0,822907000.0,220868000.0,35579900.0,23329900.0,38556500.0,8348830.0,3.0,,,,,,
375,TFCO4,14.33,PN,18/07/2025,TRACK FIELD PN,8.35,Tecidos. Vestuário e Calçados,15.34,Vestuário,7517040.0,2195610000.0,31/03/2025,2292400000.0,153218000.0,17.4,0.82,4.54,3.16,12.45,57.2,2.49,20.0,2.65,14.3,6.07,21.3,9.68,25.1,26.1,11.85,2.72,13.0,0.3,31.1,1.06,829401000.0,147231000.0,50440000.0,96791000.0,572265000.0,484021000.0,882414000.0,212786000.0,176291000.0,49831000.0,126159000.0,34791000.0,1.7,,,,,,
376,ALPA3,7.5,ON N1,18/07/2025,ALPARGATAS ON N1,5.62,Tecidos. Vestuário e Calçados,9.4,Calçados,94127.0,5122960000.0,31/03/2025,4916520000.0,683062000.0,26.2,0.29,1.26,5.93,17.47,44.7,1.2,6.9,0.8,4.6,3.04,4.6,6.43,6.1,4.8,8.99,2.17,16.77,0.22,3.4,0.67,6381470000.0,892197000.0,1098650000.0,-206449000.0,3126140000.0,4051630000.0,4269000000.0,1092490000.0,293179000.0,163450000.0,195529000.0,112362000.0,1.3,,,,,,
377,ALPA4,8.53,PN N1,18/07/2025,ALPARGATAS PN N1,5.91,Tecidos. Vestuário e Calçados,9.49,Calçados,16532900.0,5826520000.0,31/03/2025,5620070000.0,683062000.0,29.8,0.29,1.44,5.93,19.87,44.7,1.36,6.9,0.91,4.6,3.46,4.6,7.31,6.1,4.8,10.28,2.17,19.17,0.22,3.4,0.67,6381470000.0,892197000.0,1098650000.0,-206449000.0,3126140000.0,4051630000.0,4269000000.0,1092490000.0,293179000.0,163450000.0,195529000.0,112362000.0,1.2,,,,,,
378,MNDL3,18.6,ON,18/07/2025,MUNDIAL S/A ON,11.0,Tecidos. Vestuário e Calçados,20.0,Acessórios,28368.0,184531000.0,31/03/2025,661849000.0,9921000.0,70.97,0.26,1.15,16.14,1.83,37.7,0.19,10.1,0.13,0.3,-1.34,7.1,-0.28,7.6,1.6,5.69,0.81,6.58,3.0,14.3,0.7,1420450000.0,480641000.0,3323000.0,477318000.0,592976000.0,160158000.0,991350000.0,247487000.0,100612000.0,23164000.0,2600000.0,-654000.0,,,,,,,
379,OIBR3,0.57,ON N1,18/07/2025,OI ON N1,0.48,Telecomunicações,5.3,Telecomunicações,2380640.0,188169000.0,31/03/2025,10036200000.0,330122000.0,0.01,42.57,-0.01,-44.41,-0.07,-103.3,0.11,-169.0,0.01,847.4,-0.08,-14.3,-0.01,-18.2,-95.9,-4.85,0.7,-3.58,-0.77,-25.5,0.08,19644500000.0,11291000000.0,1442950000.0,9848060000.0,5242610000.0,-14660000000.0,1658510000.0,676987000.0,-2803480000.0,-667252000.0,14053900000.0,1656250000.0,,,,,,,
380,OIBR4,8.55,ON N1,18/07/2025,OI ON N1,6.09,Telecomunicações,13.19,Telecomunicações,350403.0,2822540000.0,31/03/2025,12670600000.0,330122000.0,0.2,42.57,-0.19,-44.41,-1.01,-103.3,1.7,-169.0,0.14,847.4,-1.23,-14.3,-0.1,-18.2,-95.9,-6.13,0.7,-4.52,-0.77,-25.5,0.08,19644500000.0,11291000000.0,1442950000.0,9848060000.0,5242610000.0,-14660000000.0,1658510000.0,676987000.0,-2803480000.0,-667252000.0,14053900000.0,1656250000.0,,,,,,,
381,FIQE3,3.66,ON NM,18/07/2025,UNIFIQUE ON NM,3.25,Telecomunicações,4.07,Telecomunicações,958962.0,1325100000.0,31/03/2025,1481580000.0,362050000.0,7.61,0.48,1.09,3.37,5.29,50.8,1.27,24.0,0.57,16.6,5.77,10.8,-2.95,13.5,14.3,3.01,1.55,5.91,0.47,26.2,0.45,2320130000.0,575817000.0,419339000.0,156478000.0,650118000.0,1220080000.0,1045830000.0,269713000.0,250628000.0,66809000.0,174067000.0,36978000.0,2.7,,,,,,
382,DESK3,8.12,ON NM,18/07/2025,DESKTOPSIGMA ON NM,7.84,Telecomunicações,17.07,Telecomunicações,1728800.0,940929000.0,31/03/2025,1995450000.0,115878000.0,10.42,0.78,0.69,11.82,2.77,62.2,0.81,29.4,0.26,8.7,5.64,9.5,-0.6,10.8,6.6,3.54,1.37,5.88,1.02,36.7,0.32,3584610000.0,1396450000.0,341930000.0,1054520000.0,620091000.0,1369920000.0,1155210000.0,294586000.0,339221000.0,84677000.0,90331000.0,19522000.0,0.5,,,,,,
383,VIVT3,30.95,ON,18/07/2025,TELEF BRASIL ON,22.39,Telecomunicações,32.4,Telecomunicações,226008000.0,100937000000.0,31/03/2025,113311000000.0,3261290000.0,17.68,1.75,1.48,20.87,12.02,43.8,1.78,14.8,0.8,10.1,-105.1,6.6,-3.09,7.7,8.4,4.94,0.96,13.49,0.3,7.4,0.45,126605000000.0,20559400000.0,8185110000.0,12374300000.0,25797500000.0,68076000000.0,56689700000.0,14390300000.0,8398490000.0,2104350000.0,5710530000.0,1058210000.0,5.2,,,,,,
384,BRST3,2.63,ON NM,18/07/2025,BRISANET ON NM,2.41,Telecomunicações,3.26,Telecomunicações,617427.0,1151960000.0,31/03/2025,2581810000.0,438008000.0,19.12,0.14,0.75,3.51,6.02,42.2,0.78,12.9,0.28,4.1,-8.47,4.7,-0.63,5.7,3.9,4.11,0.84,13.5,1.23,-,0.36,4095520000.0,1886000000.0,456156000.0,1429850000.0,725797000.0,1537560000.0,1484960000.0,391583000.0,191279000.0,54806000.0,60252000.0,20381000.0,1.6,,,,,,
385,TELB4,7.3,PN,18/07/2025,TELEBRAS PN,6.8,Telecomunicações,10.61,Telecomunicações,39675.0,683265000.0,31/03/2025,-613606000.0,93598000.0,123.16,0.06,0.47,15.68,-2.22,-41.1,1.52,-68.5,0.17,1.2,0.42,-7.5,-0.94,-11.8,0.4,18.01,6.45,1.99,0.01,14.3,0.11,4110150000.0,11469000.0,1308340000.0,-1296870000.0,1917420000.0,1467590000.0,450141000.0,114387000.0,-308181000.0,-73001000.0,5548000.0,-10905000.0,,,,,,,
386,TIMS3,20.37,ON NM,18/07/2025,TIM ON NM,12.93,Telecomunicações,22.6,Telecomunicações,137572000.0,49311800000.0,31/03/2025,46992700000.0,2420800000.0,177.25,0.11,2.02,10.1,315.18,56.0,165.41,52.5,0.87,93.3,-27.85,0.3,-2.59,0.3,1.1,318.35,0.88,300.36,0.12,-54.4,0.01,56458900000.0,3008000000.0,5327070000.0,-2319070000.0,12963000000.0,24455500000.0,298112000.0,6393640000.0,156455000.0,1384740000.0,278199000.0,797622000.0,8.1,,,,,,
387,TELB3,12.1,ON,18/07/2025,TELEBRAS ON,10.95,Telecomunicações,15.4,Telecomunicações,29766.0,1132540000.0,31/03/2025,-164335000.0,93598000.0,204.13,0.06,0.77,15.68,-3.67,-41.1,2.52,-68.5,0.28,1.2,0.7,-7.5,-1.56,-11.8,0.4,4.82,6.45,0.53,0.01,14.3,0.11,4110150000.0,11469000.0,1308340000.0,-1296870000.0,1917420000.0,1467590000.0,450141000.0,114387000.0,-308181000.0,-73001000.0,5548000.0,-10905000.0,,,,,,,
388,GOLL4,0.79,PN,11/06/2025,GOL LINHAS AEREAS INTELIGENTES SA PN,0.79,Transporte,1.72,Transporte Aéreo,14087700.0,950650000000.0,31/03/2025,970720000000.0,1203350000000.0,-112.13,-0.01,-34.34,-0.02,-1785.15,28.7,47.43,-2.7,40.5,-42.3,-49.36,-2.3,-21.29,-2.8,30.6,595.66,0.25,-1822.83,-0.79,43.0,0.85,23474000000.0,21958400000.0,1888370000.0,20070100000.0,6513590000.0,-27683900000.0,20044400000.0,5628770000.0,-532533000.0,624125000.0,-8478220000.0,1376360000.0,,,,,,,
389,RAIL3,16.58,ON NM,18/07/2025,RUMO SA ON NM,15.54,Transporte,22.86,Transporte Ferroviário,193032000.0,30753700000.0,31/03/2025,43870200000.0,1854870000.0,-21.53,-0.77,2.11,7.87,5.44,46.3,2.24,41.1,0.6,-10.3,6.04,11.0,-1.19,13.3,-9.8,3.86,1.9,7.76,1.44,18.1,0.27,51422700000.0,20969900000.0,7853490000.0,13116500000.0,10724200000.0,14598900000.0,13757100000.0,2966750000.0,5655280000.0,1119690000.0,-1428090000.0,-99866000.0,4.9,,,,,,
390,HBSA3,3.62,ON NM,18/07/2025,HIDROVIAS ON NM,1.66,Transporte,3.87,Transporte Hidroviário,11020200.0,4924580000.0,31/03/2025,8378860000.0,1360380000.0,-9.33,-0.39,5.18,0.7,-25.4,6.5,3.44,-13.5,0.79,-36.8,7.67,-3.1,-1.33,-3.4,-55.6,36.91,1.67,-43.21,4.05,2.8,0.23,6263770000.0,3851490000.0,397214000.0,3454280000.0,1598450000.0,949871000.0,1433040000.0,481604000.0,-193915000.0,126564000.0,-527678000.0,23164000.0,,,,,,,
391,AZUL4,0.63,PN,18/07/2025,AZUL PN,0.63,Transporte,8.38,Transporte Aéreo,40202800.0,582388000.0,31/03/2025,33674800000.0,924426000.0,0.05,12.87,-0.02,-30.78,0.13,30.8,0.03,22.3,0.02,58.8,-0.05,17.6,-0.01,22.2,-41.8,4.63,0.35,7.47,-1.22,40.4,0.79,25548700000.0,34693500000.0,1601130000.0,33092400000.0,5960920000.0,-28451100000.0,20242200000.0,5394420000.0,4506250000.0,1693950000.0,11894100000.0,1653610000.0,,,,,,,
392,LUXM4,3.9,PN,18/07/2025,TREVISA INVESTIMENTOS SA PN,3.9,Transporte,6.86,Transporte Hidroviário,8519.0,162115000.0,31/03/2025,162762000.0,41568000.0,4.44,0.88,1.03,3.78,8.61,29.3,1.2,13.9,0.73,27.0,17.08,8.5,-5.04,9.5,23.2,4.59,1.41,8.64,0.12,5.0,0.61,221713000.0,18933000.0,18286000.0,647000.0,32468000.0,157085000.0,135252000.0,34228000.0,18836000.0,5123000.0,36508000.0,3953000.0,3.0,,,,,,
393,MRSA5B,22.02,PNA MB,15/07/2025,MRS LOGÍSTICA S/A PNA MB,22.02,Transporte,28.83,Transporte Ferroviário,166.0,7442250000.0,31/03/2025,12040500000.0,337977000.0,5.38,4.09,0.96,22.93,3.12,42.8,1.05,33.8,0.36,19.6,3.84,11.7,-0.94,14.7,17.8,3.51,1.67,5.05,1.07,17.3,0.34,20465400000.0,8307450000.0,3709220000.0,4598220000.0,4826140000.0,7748660000.0,7057710000.0,1676600000.0,2386100000.0,564971000.0,1382370000.0,282716000.0,4.8,,,,,,
394,MRSA5B,22.02,PNA MB,15/07/2025,MRS LOGÍSTICA S/A PNA MB,22.02,Transporte,28.83,Transporte Ferroviário,166.0,7442250000.0,31/03/2025,12040500000.0,337977000.0,5.38,4.09,0.96,22.93,3.12,42.8,1.05,33.8,0.36,19.6,3.84,11.7,-0.94,14.7,17.8,3.51,1.67,5.05,1.07,17.3,0.34,20465400000.0,8307450000.0,3709220000.0,4598220000.0,4826140000.0,7748660000.0,7057710000.0,1676600000.0,2386100000.0,564971000.0,1382370000.0,282716000.0,4.8,,,,,,
395,ECOR3,6.79,ON NM,18/07/2025,ECORODOVIAS ON NM,4.03,Transporte,8.14,Exploração de Rodovias,30638500.0,4728110000.0,31/03/2025,23856300000.0,696334000.0,5.77,1.18,1.32,5.13,1.3,39.2,0.46,35.8,0.15,8.0,-9.15,11.2,-0.2,12.9,22.9,5.06,0.9,6.55,6.44,28.7,0.31,32438500000.0,23020700000.0,3892450000.0,19128200000.0,4890840000.0,3574010000.0,10171800000.0,2426120000.0,3642410000.0,929660000.0,819379000.0,146654000.0,,,,,,,
396,MRSA6B,25.0,PNB MB,15/07/2025,MRS LOGÍSTICA S/A PNB MB,25.0,Transporte,31.71,Transporte Ferroviário,285.0,8449430000.0,31/03/2025,13047600000.0,337977000.0,6.11,4.09,1.09,22.93,3.54,42.8,1.2,33.8,0.41,19.6,4.35,11.7,-1.07,14.7,17.8,3.8,1.67,5.47,1.07,17.3,0.34,20465400000.0,8307450000.0,3709220000.0,4598220000.0,4826140000.0,7748660000.0,7057710000.0,1676600000.0,2386100000.0,564971000.0,1382370000.0,282716000.0,4.2,,,,,,
397,MRSA6B,25.0,PNB MB,15/07/2025,MRS LOGÍSTICA S/A PNB MB,25.0,Transporte,31.71,Transporte Ferroviário,285.0,8449430000.0,31/03/2025,13047600000.0,337977000.0,6.11,4.09,1.09,22.93,3.54,42.8,1.2,33.8,0.41,19.6,4.35,11.7,-1.07,14.7,17.8,3.8,1.67,5.47,1.07,17.3,0.34,20465400000.0,8307450000.0,3709220000.0,4598220000.0,4826140000.0,7748660000.0,7057710000.0,1676600000.0,2386100000.0,564971000.0,1382370000.0,282716000.0,4.2,,,,,,
398,MRSA3B,26.5,ON MB,15/07/2025,MRS LOGÍSTICA S/A ON MB,26.11,Transporte,31.9,Transporte Ferroviário,1588.0,8956390000.0,31/03/2025,13554600000.0,337977000.0,6.48,4.09,1.16,22.93,3.75,42.8,1.27,33.8,0.44,19.6,4.62,11.7,-1.14,14.7,17.8,3.95,1.67,5.68,1.07,17.3,0.34,20465400000.0,8307450000.0,3709220000.0,4598220000.0,4826140000.0,7748660000.0,7057710000.0,1676600000.0,2386100000.0,564971000.0,1382370000.0,282716000.0,,,,,,,
399,MRSA3B,26.5,ON MB,15/07/2025,MRS LOGÍSTICA S/A ON MB,26.11,Transporte,31.9,Transporte Ferroviário,1588.0,8956390000.0,31/03/2025,13554600000.0,337977000.0,6.48,4.09,1.16,22.93,3.75,42.8,1.27,33.8,0.44,19.6,4.62,11.7,-1.14,14.7,17.8,3.95,1.67,5.68,1.07,17.3,0.34,20465400000.0,8307450000.0,3709220000.0,4598220000.0,4826140000.0,7748660000.0,7057710000.0,1676600000.0,2386100000.0,564971000.0,1382370000.0,282716000.0,,,,,,,
400,JSLG3,5.2,ON NM,18/07/2025,JULIO SIMOES ON NM,5.05,Transporte,9.48,Transporte Rodoviário,3330690.0,1489440000.0,31/03/2025,7912860000.0,286431000.0,7.24,0.72,0.83,6.25,1.43,16.7,0.16,11.2,0.12,2.2,0.84,8.3,-0.24,10.0,11.5,4.68,1.62,7.58,4.64,55.5,0.74,12583700000.0,8319690000.0,1896280000.0,6423420000.0,4679350000.0,1791170000.0,9305850000.0,2319930000.0,1044000000.0,243914000.0,205633000.0,31892000.0,8.1,,,,,,
401,TGMA3,33.82,ON NM,18/07/2025,Tegma ON NM,22.08,Transporte,37.44,Transporte Rodoviário,9609210.0,2232220000.0,31/03/2025,2091730000.0,66003000.0,8.08,4.19,2.31,14.62,6.33,21.6,1.04,16.5,1.65,12.9,4.58,26.1,6.89,36.7,28.6,5.5,3.2,5.93,0.21,23.0,1.59,1349300000.0,198708000.0,339197000.0,-140489000.0,708253000.0,965143000.0,2141310000.0,440357000.0,352669000.0,54579000.0,276268000.0,43734000.0,7.6,,,,,,
402,TPIS3,4.01,ON NM,18/07/2025,TRIUNFO PARTICIPACOES SA ON NM,3.49,Transporte,6.74,Exploração de Rodovias,39746.0,176440000.0,31/03/2025,1499770000.0,44000000.0,8.74,0.46,0.19,20.74,0.73,35.3,0.14,18.5,0.06,,-0.15,8.8,-0.11,9.3,2.2,3.8,0.13,6.24,1.5,7.6,0.48,2721130000.0,1366780000.0,43451000.0,1323330000.0,174268000.0,912716000.0,1298690000.0,275574000.0,240210000.0,25153000.0,20186000.0,-10308000.0,5.7,,,,,,
403,PORT3,17.53,ON NM,18/07/2025,WILSON SONS ON NM,14.58,Transporte,17.58,Serviços de Apoio e Armazenagem,23184200.0,7730340000.0,31/03/2025,9860830000.0,440978000.0,13.52,1.3,2.81,6.23,8.37,47.8,2.53,30.3,1.19,18.9,57.42,14.2,-3.06,16.1,20.8,7.87,1.12,10.68,0.99,4.9,0.47,6508840000.0,2718090000.0,587600000.0,2130490000.0,1231350000.0,2747140000.0,3052250000.0,767290000.0,923536000.0,242044000.0,571717000.0,191386000.0,6.3,,,,,,
