Papel,Cotação,Tipo,Data últ cot,Empresa,Min 52 sem,Setor,Max 52 sem,Subsetor,Vol $ méd (2m),Valor de mercado,Últ balanço processado,Valor da firma,Nro. Ações,P/L,LPA,P/VP,VPA,P/EBIT,Marg. Bruta,PSR,Marg. EBIT,P/Ativos,Marg. Líquida,P/Cap. Giro,EBIT / Ativo,P/Ativ Circ Liq,ROIC,ROE,EV / EBITDA,Liquidez Corr,EV / EBIT,Div Br/ Patrim,Cres. Rec (5a),Giro Ativos,Ativo,Dív. Bruta,Disponibilidades,Dív. Líquida,Ativo Circulante,Patrim. Líq,Receita Líquida,Receita Líquida (3 meses),EBIT,EBIT (3 meses),Lucro Líquido,Lucro Líquido (3 meses),Div. Yield
BDLL3,6.8,ON,29/08/2025,BARDELLA ON,6.8,Máquinas e Equipamentos,12.0,Máq e Equip Industriais,1801.0,10880000.0,30/06/2025,180985000.0,1600000.0,-0.56,-12.22,-0.04,-153.42,-1.08,18.9,0.2,-18.3,0.02,-35.5,-0.04,-1.9,-0.02,-2.1,8.0,-22.32,0.44,-18.0,-0.73,25.3,0.11,517009000.0,178881000.0,8776000.0,170105000.0,214167000.0,-245464000.0,55030000.0,20359000.0,-10055000.0,-135000.0,-19552000.0,-7978000.0,
INEP3,1.67,ON,29/08/2025,INEPAR S/A ON,1.29,Máquinas e Equipamentos,2.54,Máq e Equip Industriais,35884.0,77161100.0,31/03/2025,1015390000.0,46204300.0,-0.34,-4.89,-0.05,-32.43,-0.95,-44.7,23.85,-2510.7,0.08,-7084.4,-0.07,-8.8,-0.03,-9.4,15.1,-13.54,0.08,-12.5,-0.63,-26.9,,920668000.0,938923000.0,691000.0,938232000.0,107902000.0,-1498350000.0,3235000.0,713000.0,-81220000.0,-18327000.0,-226154000.0,-50464000.0,
INEP4,1.52,PN,29/08/2025,INEPAR S/A PN,1.22,Máquinas e Equipamentos,2.12,Máq e Equip Industriais,26678.0,70230500.0,31/03/2025,1008460000.0,46204300.0,-0.31,-4.89,-0.05,-32.43,-0.86,-44.7,21.71,-2510.7,0.08,-7084.4,-0.06,-8.8,-0.03,-9.4,15.1,-13.45,0.08,-12.42,-0.63,-26.9,,920668000.0,938923000.0,691000.0,938232000.0,107902000.0,-1498350000.0,3235000.0,713000.0,-81220000.0,-18327000.0,-226154000.0,-50464000.0,
AERI3,4.14,ON NM,29/08/2025,AERIS ON NM,3.64,Máquinas e Equipamentos,12.1,Máq e Equip Industriais,506179.0,257178000.0,30/06/2025,1883360000.0,62120200.0,-0.22,-18.65,-4.05,-1.02,-0.31,5.2,0.25,-80.6,0.13,-112.3,1.17,-40.7,-0.19,-43.4,1823.4,-2.56,1.41,-2.27,-26.66,-25.1,0.5,2044100000.0,1693750000.0,67568000.0,1626180000.0,750573000.0,-63526000.0,1031280000.0,242110000.0,-831429000.0,-72112000.0,-1158310000.0,-174017000.0,
NORD3,5.6,ON,29/08/2025,NORDON INDS METALURGICAS SA ON,5.35,Máquinas e Equipamentos,12.93,Máq e Equip Industriais,170.0,37077600.0,30/06/2025,76396600.0,6621000.0,0.98,5.73,-0.29,-19.14,-10.79,90.5,14.22,-131.8,1.9,1455.2,-0.29,-17.6,-0.26,-17.7,-29.9,-22.24,0.01,-22.24,-0.31,11.6,0.13,19510000.0,39330000.0,11000.0,39319000.0,1682000.0,-126741000.0,2607000.0,676000.0,-3435000.0,-2772000.0,37937000.0,-2962000.0,
EALT4,11.85,PN,29/08/2025,ELECTRO AÇO ALTONA S/A PN,10.6,Máquinas e Equipamentos,15.38,Máq e Equip Industriais,250518.0,266625000.0,30/06/2025,352551000.0,22500000.0,3.07,3.86,0.8,14.78,3.41,26.6,0.45,13.3,0.42,14.7,6.92,12.4,-5.87,13.3,26.1,3.47,1.18,4.51,0.29,17.1,0.93,630349000.0,97561000.0,11635000.0,85926000.0,252398000.0,332505000.0,589366000.0,140230000.0,78247000.0,2211000.0,86809000.0,4581000.0,5.3
EALT3,14.75,ON,29/08/2025,ELECTRO AÇO ALTONA S/A ON,12.55,Máquinas e Equipamentos,15.84,Máq e Equip Industriais,17909.0,331875000.0,30/06/2025,417801000.0,22500000.0,3.82,3.86,1.0,14.78,4.24,26.6,0.56,13.3,0.53,14.7,8.62,12.4,-7.3,13.3,26.1,4.11,1.18,5.34,0.29,17.1,0.93,630349000.0,97561000.0,11635000.0,85926000.0,252398000.0,332505000.0,589366000.0,140230000.0,78247000.0,2211000.0,86809000.0,4581000.0,3.9
TASA4,4.8,PN,29/08/2025,TAURUS ARMAS PN,4.5,Máquinas e Equipamentos,10.08,Armas e Munições,2372790.0,668630000.0,30/06/2025,1276380000.0,139298000.0,5.65,0.85,0.52,9.15,6.71,35.6,0.43,6.4,0.26,7.6,1.01,3.9,3.49,4.4,9.3,8.84,1.81,12.8,0.63,-11.6,0.61,2563360000.0,802129000.0,194378000.0,607751000.0,1480440000.0,1274570000.0,1567440000.0,402445000.0,99705000.0,33596000.0,118424000.0,33163000.0,3.8
TASA3,5.23,ON,29/08/2025,TAURUS ARMAS ON,5.16,Máquinas e Equipamentos,10.13,Armas e Munições,101536.0,728529000.0,30/06/2025,1336280000.0,139298000.0,6.15,0.85,0.57,9.15,7.31,35.6,0.46,6.4,0.28,7.6,1.1,3.9,3.8,4.4,9.3,9.26,1.81,13.4,0.63,-11.6,0.61,2563360000.0,802129000.0,194378000.0,607751000.0,1480440000.0,1274570000.0,1567440000.0,402445000.0,99705000.0,33596000.0,118424000.0,33163000.0,3.5
SHUL4,4.93,PN,29/08/2025,SCHULZ PN,4.68,Máquinas e Equipamentos,6.32,Motores. Compressores e Outros,2164970.0,1761860000.0,30/06/2025,1663520000.0,357375000.0,6.53,0.76,1.16,4.24,10.44,25.7,0.87,8.4,0.63,13.4,1.45,6.0,3.44,9.7,17.8,6.96,3.04,9.86,0.54,7.4,0.72,2807640000.0,811886000.0,910228000.0,-98342000.0,1804860000.0,1513810000.0,2015190000.0,538526000.0,168765000.0,53644000.0,269941000.0,74040000.0,7.8
ROMI3,7.85,ON,29/08/2025,ROMI ON,7.53,Máquinas e Equipamentos,10.81,Máq e Equip Industriais,897802.0,731392000.0,30/06/2025,1259630000.0,93171000.0,8.0,0.98,0.6,13.11,9.98,27.9,0.56,5.6,0.29,7.1,0.9,2.9,3.45,3.4,7.5,9.1,2.17,17.19,0.63,-0.4,0.52,2509210000.0,774712000.0,246472000.0,528240000.0,1498560000.0,1221270000.0,1305490000.0,316095000.0,73270000.0,10487000.0,91399000.0,16329000.0,10.4
MTSA4,43.98,PN,29/08/2025,METISA PN,30.95,Máquinas e Equipamentos,44.0,Máq e Equip Construção e Agrícolas,353022.0,386572000.0,30/06/2025,242042000.0,8789730.0,9.02,4.88,0.82,53.43,9.04,24.2,0.71,7.9,0.67,7.9,1.11,7.4,1.15,11.3,9.1,4.23,4.51,5.66,0.06,-1.1,0.94,579784000.0,28131900.0,172662000.0,-144530000.0,446427000.0,469617000.0,542918000.0,153914000.0,42775200.0,11065800.0,42864500.0,10485500.0,6.3
KEPL3,7.96,ON,29/08/2025,KEPLER WEBER SA ON,6.81,Máquinas e Equipamentos,10.55,Máq e Equip Industriais,9027360.0,1430570000.0,30/06/2025,1416050000.0,179720000.0,9.54,0.83,1.96,4.06,6.63,26.8,0.91,13.8,0.94,9.6,2.87,14.1,6.81,20.2,20.6,5.57,1.98,6.56,0.47,11.5,1.03,1526020000.0,343720000.0,358239000.0,-14519000.0,1007160000.0,728883000.0,1567450000.0,311073000.0,215820000.0,23224000.0,149971000.0,14396000.0,8.9
WEGE3,37.66,ON N1,29/08/2025,WEG SA ON N1,35.6,Máquinas e Equipamentos,57.65,Motores. Compressores e Outros,413175000.0,158071000000.0,30/06/2025,154987000000.0,4197320000.0,24.66,1.53,7.12,5.29,17.65,33.6,3.86,21.9,3.97,16.5,14.31,22.5,18.36,28.6,28.9,15.69,1.77,17.31,0.12,17.6,1.03,39836800000.0,2584150000.0,5668600000.0,-3084450000.0,25299300000.0,22215900000.0,40965000000.0,10207200000.0,8954270000.0,2220230000.0,6410960000.0,1591950000.0,2.1
FRIO3,229.99,ON NM,14/08/2025,Metalfrio ON NM,68.19,Máquinas e Equipamentos,330.0,Máq e Equip Industriais,15667.0,1445720000.0,30/06/2025,2126910000.0,6286000.0,141.29,1.63,4.11,55.9,12.68,17.2,0.6,4.8,0.73,0.2,4.9,5.8,-8.33,8.4,2.9,11.18,1.28,18.65,2.33,5.7,1.21,1971720000.0,819754000.0,138560000.0,681194000.0,1359430000.0,351403000.0,2392480000.0,702073000.0,114027000.0,47135000.0,10232000.0,21146000.0,
SNSY5,3.5,PNA,29/08/2025,SANSUY SA INDÚSTRIA DE PLÁSTICOS PNA,3.3,Materiais Diversos,6.14,Materiais Diversos,14707.0,27006000.0,30/06/2025,246955000.0,7716000.0,-0.14,-24.61,-0.01,-272.82,12.92,22.9,0.03,0.2,0.05,-19.7,-0.25,0.4,-0.01,0.4,9.0,11.78,0.76,118.1,-0.11,9.1,1.71,570899000.0,240174000.0,20225000.0,219949000.0,330386000.0,-2105100000.0,976266000.0,240383000.0,2090990.0,-11382000.0,-189867000.0,-79512000.0,
TUPY3,14.4,ON,29/08/2025,TUPY ON,13.05,Material de Transporte,26.63,Material Rodoviário,9767680.0,1907280000.0,30/06/2025,4514840000.0,132450000.0,-51.13,-0.28,0.6,23.88,2.9,16.1,0.18,6.3,0.19,-0.4,0.51,6.5,-3.13,8.9,-1.2,4.28,2.41,6.86,1.28,15.2,1.02,10129700000.0,4044180000.0,1436620000.0,2607560000.0,6346580000.0,3163240000.0,10372200000.0,2627370000.0,658131000.0,114649000.0,-37301000.0,22276000.0,10.5
RCSL3,1.7,ON,29/08/2025,RECRUSUL ON,1.59,Material de Transporte,7.96,Material Rodoviário,333218.0,54097400.0,30/06/2025,54093400.0,31822000.0,-2.54,-0.67,-2.29,-0.74,-10.85,3.2,8.84,-81.4,1.3,-369.7,-6.84,-12.0,-1.05,-12.3,90.1,-12.27,0.64,-10.85,-,-37.5,0.15,41658000.0,,4000.0,-4000.0,13921000.0,-23642000.0,6123000.0,375000.0,-4986000.0,-1164000.0,-21291000.0,-4587000.0,
RCSL4,1.31,PN,29/08/2025,RECRUSUL PN,0.66,Material de Transporte,2.02,Material Rodoviário,4036800.0,41686800.0,30/06/2025,41682800.0,31822000.0,-1.96,-0.67,-1.76,-0.74,-8.36,3.2,6.81,-81.4,1.0,-369.7,-5.27,-12.0,-0.81,-12.3,90.1,-9.46,0.64,-8.36,-,-37.5,0.15,41658000.0,,4000.0,-4000.0,13921000.0,-23642000.0,6123000.0,375000.0,-4986000.0,-1164000.0,-21291000.0,-4587000.0,
MWET4,10.54,PN,28/08/2025,WETZEL SA PN,8.0,Material de Transporte,17.44,Material Rodoviário,4427.0,21691300.0,30/06/2025,116053000.0,2058000.0,3.01,3.5,1.9,5.55,-0.76,6.8,0.09,-11.3,0.07,2.8,-0.54,-9.1,-0.12,-10.3,63.0,-5.21,0.75,-4.05,9.24,5.0,0.81,314708000.0,105604000.0,11242000.0,94362000.0,121725000.0,11432000.0,253703000.0,55218000.0,-28685000.0,1191000.0,7201000.0,-14802000.0,
RSUL4,68.83,PN,29/08/2025,METALURGICA RIOSULENSE S/A PN,49.91,Material de Transporte,70.0,Material Rodoviário,114243.0,417945000.0,30/06/2025,377300000.0,6072130.0,6.94,9.91,1.65,41.78,4.79,40.8,1.04,21.7,0.99,15.0,2.97,20.7,5.98,25.5,23.7,4.01,2.44,4.33,0.06,8.5,0.95,422220000.0,14019000.0,54664000.0,-40645000.0,238371000.0,253700000.0,402539000.0,108563000.0,87231000.0,20760000.0,60188000.0,15139000.0,3.3
POMO3,7.4,ON,29/08/2025,MARCOPOLO ON,4.44,Material de Transporte,7.4,Material Rodoviário,1553820.0,8408400000.0,30/06/2025,9765290000.0,1136270000.0,6.97,1.06,2.01,3.67,6.13,24.7,0.94,15.3,0.89,13.6,3.17,14.5,18.71,20.0,28.9,6.36,1.87,7.11,0.79,28.1,0.94,9494730000.0,3311550000.0,1954670000.0,1356880000.0,5717710000.0,4175410000.0,8963590000.0,2305080000.0,1372670000.0,371153000.0,1206420000.0,319344000.0,8.4
POMO4,9.27,PN N2,29/08/2025,MARCOPOLO PN N2,5.7,Material de Transporte,9.29,Material Rodoviário,70492000.0,10533200000.0,30/06/2025,11890100000.0,1136270000.0,8.73,1.06,2.52,3.67,7.67,24.7,1.18,15.3,1.11,13.6,3.97,14.5,23.44,20.0,28.9,7.74,1.87,8.66,0.79,28.1,0.94,9494730000.0,3311550000.0,1954670000.0,1356880000.0,5717710000.0,4175410000.0,8963590000.0,2305080000.0,1372670000.0,371153000.0,1206420000.0,319344000.0,6.7
RAPT3,6.41,ON N1,29/08/2025,RANDON SA IMPLEMENTOS E PARTICIPAÇÕES ON N1,6.18,Material de Transporte,9.29,Material Rodoviário,172494.0,2111010000.0,30/06/2025,9350690000.0,329331000.0,10.71,0.6,0.69,9.28,1.66,25.8,0.16,9.9,0.12,3.4,0.45,7.3,-0.52,8.8,6.4,5.5,2.04,7.33,2.93,12.8,0.74,17465400000.0,8965670000.0,1725990000.0,7239680000.0,9104660000.0,3056780000.0,12883100000.0,3298380000.0,1275450000.0,242585000.0,197091000.0,-34929000.0,4.0
RAPT4,6.75,PN N1,29/08/2025,RANDON SA IMPLEMENTOS E PARTICIPAÇÕES PN N1,6.28,Material de Transporte,11.4,Material Rodoviário,25249200.0,2222980000.0,30/06/2025,9462660000.0,329331000.0,11.28,0.6,0.73,9.28,1.74,25.8,0.17,9.9,0.13,3.4,0.48,7.3,-0.55,8.8,6.4,5.57,2.04,7.42,2.93,12.8,0.74,17465400000.0,8965670000.0,1725990000.0,7239680000.0,9104660000.0,3056780000.0,12883100000.0,3298380000.0,1275450000.0,242585000.0,197091000.0,-34929000.0,3.8
FRAS3,23.3,ON,29/08/2025,FRAS-LE SA ON,19.11,Material de Transporte,29.24,Material Rodoviário,14610500.0,6531810000.0,30/06/2025,8461730000.0,280335000.0,19.42,1.2,2.99,7.79,9.33,33.4,1.35,14.5,0.98,7.1,3.72,10.5,-5.24,13.3,15.4,9.18,2.24,12.09,1.23,18.5,0.73,6637150000.0,2680090000.0,750162000.0,1929930000.0,3172890000.0,2183560000.0,4836110000.0,1360140000.0,700004000.0,179296000.0,336269000.0,48317000.0,2.5
EMBR3,76.2,ON,29/08/2025,EMBRAER ON,45.13,Material de Transporte,83.49,Material Aeronáutico e de Defesa,557201000.0,56423400000.0,30/06/2025,61595200000.0,740465000.0,26.39,2.89,3.1,24.57,12.79,18.6,1.42,11.1,0.86,5.3,6.43,6.7,-5.31,8.4,11.8,10.52,1.33,13.96,0.66,13.0,0.6,65886600000.0,12034300000.0,6862620000.0,5171720000.0,35566800000.0,18191200000.0,39804500000.0,10270400000.0,4412470000.0,1196360000.0,2138160000.0,448777000.0,0.1
BIOM3,6.57,ON,29/08/2025,BIOMM SA ON,6.4,Medicamentos e Outros Produtos,9.84,Medicamentos e Outros Produtos,150391.0,899052000.0,30/06/2025,929633000.0,136842000.0,-13.35,-0.49,3.78,1.74,-15.9,12.5,6.47,-40.7,2.15,-48.5,7.32,-13.5,50.49,-17.9,-28.3,-16.01,2.64,-16.44,0.45,11.6,0.33,417966000.0,107596000.0,77015000.0,30581000.0,197762000.0,238009000.0,139026000.0,27174000.0,-56534000.0,-10689000.0,-67359000.0,-13737000.0,
OFSA3,21.55,ON NM,29/08/2025,OUROFINO S/A ON NM,15.9,Medicamentos e Outros Produtos,25.48,Medicamentos e Outros Produtos,126979.0,1162600000.0,30/06/2025,1421360000.0,53949000.0,8.88,2.43,1.77,12.19,6.21,51.3,1.08,17.4,0.88,12.1,2.09,14.1,7.11,18.0,19.9,6.31,3.01,7.6,0.62,4.9,0.81,1328000000.0,406356000.0,147599000.0,258757000.0,833913000.0,657578000.0,1077950000.0,259194000.0,187099000.0,40864000.0,130876000.0,24245000.0,13.7
AURA33,53.0,DR3,29/08/2025,AURA 360 DR3,17.15,Mineração,53.0,Minerais Metálicos,16518800.0,11511400000.0,30/06/2025,13071800000.0,217196000.0,-32.73,-1.62,15.09,3.51,6.78,49.4,2.96,43.6,1.81,-9.0,63.17,26.7,-2.91,35.1,-46.1,7.7,1.12,7.7,3.25,17.2,0.61,6362560000.0,2476940000.0,916454000.0,1560480000.0,1642830000.0,762704000.0,3893580000.0,1079020000.0,1697510000.0,524989000.0,-351731000.0,46161000.0,1.2
BRAP3,15.12,ON N1,29/08/2025,BRADESPAR S/A ON N1,14.01,Mineração,17.21,Minerais Metálicos,538984.0,5943630000.0,30/06/2025,5649570000.0,393097000.0,5.49,2.75,0.68,22.31,-181.36,-,-,-,0.67,,23.85,-0.4,24.26,-0.4,12.3,-172.39,6.5,-172.39,-,-,-,8818000000.0,,294061000.0,-294061000.0,294544000.0,8768450000.0,,,-32772000.0,-8723000.0,1082020000.0,450039000.0,12.2
BRAP4,16.38,PN N1,29/08/2025,BRADESPAR S/A PN N1,14.72,Mineração,18.39,Minerais Metálicos,53291500.0,6438930000.0,30/06/2025,6144870000.0,393097000.0,5.95,2.75,0.73,22.31,-196.48,-,-,-,0.73,,25.83,-0.4,26.28,-0.4,12.3,-187.5,6.5,-187.5,-,-,-,8818000000.0,,294061000.0,-294061000.0,294544000.0,8768450000.0,,,-32772000.0,-8723000.0,1082020000.0,450039000.0,12.4
VALE3,55.56,ON NM,29/08/2025,VALE ON NM,47.78,Mineração,59.59,Minerais Metálicos,1242430000.0,252187000000.0,30/06/2025,318483000000.0,4539010000.0,8.71,6.38,1.18,47.19,3.7,34.2,1.2,32.5,0.51,13.3,14.83,13.8,-1.43,15.8,13.5,3.72,1.22,4.67,0.45,-8.1,0.42,493226000000.0,97383000000.0,31087000000.0,66296000000.0,95964000000.0,214175000000.0,209597000000.0,49807000000.0,68204000000.0,14644000000.0,28954000000.0,12081000000.0,8.2
CBAV3,3.53,ON NM,29/08/2025,CBA ON NM,2.84,Mineração,6.53,Minerais Metálicos,26501800.0,2298290000.0,30/06/2025,5554180000.0,651073000.0,12.2,0.29,0.53,6.7,4.78,11.1,0.26,5.5,0.17,3.3,1.18,3.6,-0.5,4.2,4.3,4.72,1.86,11.54,0.9,-2.2,0.66,13339400000.0,3929240000.0,673350000.0,3255890000.0,4200380000.0,4361180000.0,8757820000.0,2004970000.0,481286000.0,-110210000.0,188382000.0,-94322000.0,
CMIN3,5.2,ON N2,29/08/2025,CSNMINERACAO ON N2,4.46,Mineração,6.48,Minerais Metálicos,24623900.0,28523800000.0,30/06/2025,23423900000.0,5485340000.0,12.84,0.4,3.09,1.68,6.13,47.4,1.7,27.8,0.79,13.3,3.82,12.9,-2.92,23.7,24.0,4.0,1.78,5.03,1.0,-2.0,0.47,35991100000.0,9269770000.0,14369600000.0,-5099840000.0,16982300000.0,9237280000.0,16746100000.0,4038200000.0,4653410000.0,952020000.0,2220940000.0,115858000.0,16.0
MAPT4,3.2,PN,28/08/2025,CIA MARCOPOLO PN,2.5,Outros,5.51,Outros,1298.0,2940800.0,30/06/2025,2940800.0,919000.0,-24.3,-0.13,-0.45,-7.08,-28.55,-,-,-,3.8,,-294.08,-13.3,-0.4,-13.3,1.9,-28.55,-,-28.55,-,-,-,773000.0,,,,,-6502000.0,,,-103000.0,-12000.0,-121000.0,-28000.0,
MAPT3,3.01,ON,24/07/2025,CIA MARCOPOLO ON,3.01,Outros,4.3,Outros,7.0,2766190.0,30/06/2025,2766190.0,919000.0,-22.86,-0.13,-0.43,-7.08,-26.86,-,-,-,3.58,,-276.62,-13.3,-0.38,-13.3,1.9,-26.86,-,-26.86,-,-,-,773000.0,,,,,-6502000.0,,,-103000.0,-12000.0,-121000.0,-28000.0,
OPCT3,6.8,ON NM,29/08/2025,OCEANPACT ON NM,4.9,Petróleo. Gás e Biocombustíveis,7.2,Equipamentos e Serviços,2891290.0,1359720000.0,30/06/2025,2610050000.0,199960000.0,-157.58,-0.04,1.48,4.58,5.55,25.3,0.75,13.5,0.48,-0.5,4.45,8.7,-1.33,10.1,-0.9,4.87,1.54,10.66,1.69,29.9,0.65,2809570000.0,1552040000.0,301714000.0,1250320000.0,869810000.0,916790000.0,1815120000.0,508500000.0,244778000.0,71399000.0,-8629000.0,9758000.0,
AZTE3,0.51,ON,29/08/2025,AZT ENERGIA ON,0.5,Petróleo. Gás e Biocombustíveis,1.49,Exploração. Refino e Distribuição,2905910.0,172938000.0,30/06/2025,181305000.0,339095000.0,-4.07,-0.13,1.15,0.44,-20.43,33.1,50.64,-247.9,0.82,-1245.5,-9.66,-4.0,-2.93,-4.1,-28.2,-28.38,0.08,-21.41,0.06,-,0.02,211356000.0,8474000.0,107000.0,8367000.0,1651000.0,150681000.0,3415000.0,770000.0,-8467000.0,-977000.0,-42532000.0,575000.0,
RAIZ4,1.17,PN N2,29/08/2025,RAIZEN PN N2,1.02,Petróleo. Gás e Biocombustíveis,3.21,Exploração. Refino e Distribuição,28812600.0,12112400000.0,30/06/2025,69965000000.0,10352500000.0,-1.69,-0.69,0.75,1.57,6.11,4.5,0.05,0.8,0.09,-2.8,0.67,1.5,-0.2,1.8,-44.0,6.13,1.45,35.29,4.46,18.8,1.85,135726000000.0,72448800000.0,14596300000.0,57852600000.0,57921000000.0,16240600000.0,251727000000.0,54217600000.0,1982510000.0,26637100.0,-7153220000.0,-1846240000.0,
LUPA3,1.19,ON NM,29/08/2025,LUPATECH ON NM,1.13,Petróleo. Gás e Biocombustíveis,1.53,Equipamentos e Serviços,97622.0,52022000.0,31/03/2025,230479000.0,43716000.0,-1.45,-0.82,0.43,2.77,-3.0,19.9,0.49,-16.3,0.1,-33.6,3.22,-3.4,-0.22,-3.6,-29.5,-13.3,1.13,-13.3,1.49,11.9,0.21,503978000.0,180813000.0,2356000.0,178457000.0,144657000.0,121242000.0,106541000.0,18419000.0,-17323000.0,-6717000.0,-35757000.0,-11384000.0,
CSAN3,5.85,ON,29/08/2025,COSAN SA INDUSTRIA E COMERCIO ON,5.22,Petróleo. Gás e Biocombustíveis,13.53,Exploração. Refino e Distribuição,107032000.0,10919400000.0,30/06/2025,64167500000.0,1866570000.0,-0.93,-6.29,1.52,3.85,1.19,31.5,0.25,21.0,0.09,-22.9,0.9,7.3,-0.17,8.4,-163.2,4.68,1.83,7.02,9.29,21.3,0.35,126036000000.0,66775900000.0,13527900000.0,53248000000.0,26882700000.0,7191060000.0,43554900000.0,10477700000.0,9146660000.0,2494990000.0,-11738400000.0,-946042000.0,
RPMG3,2.92,ON,29/08/2025,REFINARIA DE PETRÓLEOS DE MANGUINHOS SA ON,2.4,Petróleo. Gás e Biocombustíveis,3.15,Exploração. Refino e Distribuição,14496.0,197661000.0,30/06/2025,144418000.0,67692000.0,-0.12,-24.5,-0.03,-109.81,-0.11,-14.4,0.02,-21.1,0.02,-19.2,-0.06,-17.7,-0.03,-18.6,22.3,-0.08,0.76,-0.08,-,43.6,0.84,10287800000.0,,53243000.0,-53243000.0,9817360000.0,-7433370000.0,8642550000.0,2405640000.0,-1821830000.0,-523321000.0,-1658780000.0,-514368000.0,
OSXB3,2.47,ON NM,29/08/2025,OSX BRASIL ON NM,2.44,Petróleo. Gás e Biocombustíveis,5.11,Equipamentos e Serviços,5741.0,7775560.0,30/06/2025,7149800000.0,3148000.0,,-498.88,,-2827.38,-0.11,98.8,0.11,-94.3,0.01,-2194.0,-0.01,-5.0,,-5.0,17.6,-127.51,0.02,-102.92,-0.8,42.6,0.05,1396710000.0,7152330000.0,10304000.0,7142030000.0,18512000.0,-8900600000.0,73658000.0,21783000.0,-69470000.0,-13811000.0,-1570470000.0,-276095000.0,
PRIO3,37.87,ON,29/08/2025,PETRORIO ON,32.89,Petróleo. Gás e Biocombustíveis,46.84,Exploração. Refino e Distribuição,315953000.0,33944600000.0,30/06/2025,52220400000.0,896346000.0,3.21,11.81,1.3,29.21,7.96,34.7,2.37,29.8,0.61,73.9,10.73,7.7,-1.68,8.6,40.4,6.31,1.54,12.24,0.88,48.7,0.26,55437700000.0,23035300000.0,4759560000.0,18275800000.0,9062140000.0,26180900000.0,14334000000.0,3327790000.0,4265840000.0,349102000.0,10589400000.0,680674000.0,
VBBR3,24.04,ON,29/08/2025,VIBRA ON,15.54,Petróleo. Gás e Biocombustíveis,24.87,Exploração. Refino e Distribuição,235199000.0,26900800000.0,30/06/2025,47968800000.0,1119000000.0,4.78,5.03,1.29,18.63,6.4,4.6,0.15,2.3,0.45,3.1,2.14,7.0,-1.84,8.0,27.0,9.62,2.09,11.41,1.22,13.0,3.03,59651000000.0,25419000000.0,4351000000.0,21068000000.0,24050000000.0,20849000000.0,180968000000.0,45545000000.0,4205000000.0,786000000.0,5627000000.0,301000000.0,5.5
PETR4,31.1,PN,29/08/2025,PETROBRAS PN,28.3,Petróleo. Gás e Biocombustíveis,35.88,Exploração. Refino e Distribuição,890802000.0,400840000000.0,30/06/2025,720430000000.0,12888700000.0,5.18,6.0,1.0,30.97,1.95,49.1,0.81,41.7,0.34,15.8,-9.25,17.5,-0.63,18.9,19.4,2.58,0.76,3.51,0.93,6.2,0.42,1174890000000.0,371437000000.0,51847000000.0,319590000000.0,135859000000.0,399222000000.0,493122000000.0,119128000000.0,205467000000.0,46769000000.0,77372000000.0,26652000000.0,16.7
PETR3,33.75,ON,29/08/2025,PETROBRAS ON,30.41,Petróleo. Gás e Biocombustíveis,39.79,Exploração. Refino e Distribuição,316647000.0,434995000000.0,30/06/2025,754585000000.0,12888700000.0,5.62,6.0,1.09,30.97,2.12,49.1,0.88,41.7,0.37,15.8,-10.04,17.5,-0.68,18.9,19.4,2.7,0.76,3.67,0.93,6.2,0.42,1174890000000.0,371437000000.0,51847000000.0,319590000000.0,135859000000.0,399222000000.0,493122000000.0,119128000000.0,205467000000.0,46769000000.0,77372000000.0,26652000000.0,15.4
RECV3,12.93,ON NM,29/08/2025,PETRORECONCA ON NM,12.03,Petróleo. Gás e Biocombustíveis,18.03,Exploração. Refino e Distribuição,30423700.0,3794590000.0,30/06/2025,4967440000.0,293472000.0,5.78,2.24,0.85,15.12,4.08,34.9,1.13,27.7,0.53,19.5,6.08,12.9,-2.33,15.0,14.8,3.0,2.22,5.34,0.41,18.1,0.47,7201850000.0,1824400000.0,651548000.0,1172850000.0,1135280000.0,4438630000.0,3360620000.0,806302000.0,930918000.0,186737000.0,656952000.0,238139000.0,17.0
BRAV3,20.05,ON,29/08/2025,BRAVA ON,15.62,Petróleo. Gás e Biocombustíveis,26.89,Exploração. Refino e Distribuição,141489000.0,9306960000.0,30/06/2025,21595700000.0,464187000.0,5.93,3.38,0.76,26.39,4.11,29.0,0.92,22.3,0.21,15.4,4.58,5.2,-0.39,6.1,12.8,5.35,1.37,9.54,1.38,115.6,0.23,43454300000.0,16880400000.0,4591690000.0,12288800000.0,7535740000.0,12250500000.0,10160100000.0,3142370000.0,2263170000.0,926503000.0,1569810000.0,1049050000.0,
UGPA3,19.66,ON,29/08/2025,ULTRAPAR PARTICIPAÇÕES SA ON,14.82,Petróleo. Gás e Biocombustíveis,22.73,Exploração. Refino e Distribuição,91300700.0,21937600000.0,30/06/2025,36890100000.0,1115850000.0,7.53,2.61,1.36,14.4,4.14,7.1,0.16,3.8,0.48,2.2,2.9,11.6,-2.12,13.7,18.1,5.59,1.82,6.97,1.18,7.7,3.03,45608200000.0,18938000000.0,3985520000.0,14952500000.0,16857100000.0,16073700000.0,138143000000.0,34055000000.0,5295010000.0,959800000.0,2914560000.0,1088360000.0,3.8
